ITEM ID;GROUP;SUBGROUP;TIER;ENCHANTMENT;REQUIREMENT 1;AMT 1;REQUIREMENT 2;AMT 2;REQUIREMENT 3;AMT 3;;;;;;
T6_2H_DUALSWORD@3;melee;sword;6;3;T6_METALBAR_LEVEL3@3;20;T6_LEATHER_LEVEL3@3;12;;;;;;;;
T7_2H_DUALSWORD;melee;sword;7;0;T7_METALBAR;20;T7_LEATHER;12;;;;;;;;
T7_2H_DUALSWORD@1;melee;sword;7;1;T7_METALBAR_LEVEL1@1;20;T7_LEATHER_LEVEL1@1;12;;;;;;;;
T7_2H_DUALSWORD@2;melee;sword;7;2;T7_METALBAR_LEVEL2@2;20;T7_LEATHER_LEVEL2@2;12;;;;;;;;
T7_2H_DUALSWORD@3;melee;sword;7;3;T7_METALBAR_LEVEL3@3;20;T7_LEATHER_LEVEL3@3;12;;;;;;;;
T8_2H_DUALSWORD;melee;sword;8;0;T8_METALBAR;20;T8_LEATHER;12;;;;;;;;
T8_2H_DUALSWORD@1;melee;sword;8;1;T8_METALBAR_LEVEL1@1;20;T8_LEATHER_LEVEL1@1;12;;;;;;;;
T8_2H_DUALSWORD@2;melee;sword;8;2;T8_METALBAR_LEVEL2@2;20;T8_LEATHER_LEVEL2@2;12;;;;;;;;
T8_2H_DUALSWORD@3;melee;sword;8;3;T8_METALBAR_LEVEL3@3;20;T8_LEATHER_LEVEL3@3;12;;;;;;;;
T4_MAIN_SCIMITAR_MORGANA;melee;sword;4;0;T4_METALBAR;16;T4_LEATHER;8;T4_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T4_MAIN_SCIMITAR_MORGANA@1;melee;sword;4;1;T4_METALBAR_LEVEL1@1;16;T4_LEATHER_LEVEL1@1;8;T4_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T4_MAIN_SCIMITAR_MORGANA@2;melee;sword;4;2;T4_METALBAR_LEVEL2@2;16;T4_LEATHER_LEVEL2@2;8;T4_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T4_MAIN_SCIMITAR_MORGANA@3;melee;sword;4;3;T4_METALBAR_LEVEL3@3;16;T4_LEATHER_LEVEL3@3;8;T4_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T5_MAIN_SCIMITAR_MORGANA;melee;sword;5;0;T5_METALBAR;16;T5_LEATHER;8;T5_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T5_MAIN_SCIMITAR_MORGANA@1;melee;sword;5;1;T5_METALBAR_LEVEL1@1;16;T5_LEATHER_LEVEL1@1;8;T5_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T5_MAIN_SCIMITAR_MORGANA@2;melee;sword;5;2;T5_METALBAR_LEVEL2@2;16;T5_LEATHER_LEVEL2@2;8;T5_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T5_MAIN_SCIMITAR_MORGANA@3;melee;sword;5;3;T5_METALBAR_LEVEL3@3;16;T5_LEATHER_LEVEL3@3;8;T5_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T6_MAIN_SCIMITAR_MORGANA;melee;sword;6;0;T6_METALBAR;16;T6_LEATHER;8;T6_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T6_MAIN_SCIMITAR_MORGANA@1;melee;sword;6;1;T6_METALBAR_LEVEL1@1;16;T6_LEATHER_LEVEL1@1;8;T6_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T6_MAIN_SCIMITAR_MORGANA@2;melee;sword;6;2;T6_METALBAR_LEVEL2@2;16;T6_LEATHER_LEVEL2@2;8;T6_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T6_MAIN_SCIMITAR_MORGANA@3;melee;sword;6;3;T6_METALBAR_LEVEL3@3;16;T6_LEATHER_LEVEL3@3;8;T6_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T7_MAIN_SCIMITAR_MORGANA;melee;sword;7;0;T7_METALBAR;16;T7_LEATHER;8;T7_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T7_MAIN_SCIMITAR_MORGANA@1;melee;sword;7;1;T7_METALBAR_LEVEL1@1;16;T7_LEATHER_LEVEL1@1;8;T7_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T7_MAIN_SCIMITAR_MORGANA@2;melee;sword;7;2;T7_METALBAR_LEVEL2@2;16;T7_LEATHER_LEVEL2@2;8;T7_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T7_MAIN_SCIMITAR_MORGANA@3;melee;sword;7;3;T7_METALBAR_LEVEL3@3;16;T7_LEATHER_LEVEL3@3;8;T7_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T8_MAIN_SCIMITAR_MORGANA;melee;sword;8;0;T8_METALBAR;16;T8_LEATHER;8;T8_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T8_MAIN_SCIMITAR_MORGANA@1;melee;sword;8;1;T8_METALBAR_LEVEL1@1;16;T8_LEATHER_LEVEL1@1;8;T8_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T8_MAIN_SCIMITAR_MORGANA@2;melee;sword;8;2;T8_METALBAR_LEVEL2@2;16;T8_LEATHER_LEVEL2@2;8;T8_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T8_MAIN_SCIMITAR_MORGANA@3;melee;sword;8;3;T8_METALBAR_LEVEL3@3;16;T8_LEATHER_LEVEL3@3;8;T8_ARTEFACT_MAIN_SCIMITAR_MORGANA;1;;;;;;
T4_2H_CLEAVER_HELL;melee;sword;4;0;T4_METALBAR;20;T4_LEATHER;12;T4_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T4_2H_CLEAVER_HELL@1;melee;sword;4;1;T4_METALBAR_LEVEL1@1;20;T4_LEATHER_LEVEL1@1;12;T4_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T4_2H_CLEAVER_HELL@2;melee;sword;4;2;T4_METALBAR_LEVEL2@2;20;T4_LEATHER_LEVEL2@2;12;T4_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T4_2H_CLEAVER_HELL@3;melee;sword;4;3;T4_METALBAR_LEVEL3@3;20;T4_LEATHER_LEVEL3@3;12;T4_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T5_2H_CLEAVER_HELL;melee;sword;5;0;T5_METALBAR;20;T5_LEATHER;12;T5_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T5_2H_CLEAVER_HELL@1;melee;sword;5;1;T5_METALBAR_LEVEL1@1;20;T5_LEATHER_LEVEL1@1;12;T5_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T5_2H_CLEAVER_HELL@2;melee;sword;5;2;T5_METALBAR_LEVEL2@2;20;T5_LEATHER_LEVEL2@2;12;T5_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T5_2H_CLEAVER_HELL@3;melee;sword;5;3;T5_METALBAR_LEVEL3@3;20;T5_LEATHER_LEVEL3@3;12;T5_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T6_2H_CLEAVER_HELL;melee;sword;6;0;T6_METALBAR;20;T6_LEATHER;12;T6_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T6_2H_CLEAVER_HELL@1;melee;sword;6;1;T6_METALBAR_LEVEL1@1;20;T6_LEATHER_LEVEL1@1;12;T6_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T6_2H_CLEAVER_HELL@2;melee;sword;6;2;T6_METALBAR_LEVEL2@2;20;T6_LEATHER_LEVEL2@2;12;T6_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T6_2H_CLEAVER_HELL@3;melee;sword;6;3;T6_METALBAR_LEVEL3@3;20;T6_LEATHER_LEVEL3@3;12;T6_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T7_2H_CLEAVER_HELL;melee;sword;7;0;T7_METALBAR;20;T7_LEATHER;12;T7_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T7_2H_CLEAVER_HELL@1;melee;sword;7;1;T7_METALBAR_LEVEL1@1;20;T7_LEATHER_LEVEL1@1;12;T7_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T7_2H_CLEAVER_HELL@2;melee;sword;7;2;T7_METALBAR_LEVEL2@2;20;T7_LEATHER_LEVEL2@2;12;T7_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T7_2H_CLEAVER_HELL@3;melee;sword;7;3;T7_METALBAR_LEVEL3@3;20;T7_LEATHER_LEVEL3@3;12;T7_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T8_2H_CLEAVER_HELL;melee;sword;8;0;T8_METALBAR;20;T8_LEATHER;12;T8_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T8_2H_CLEAVER_HELL@1;melee;sword;8;1;T8_METALBAR_LEVEL1@1;20;T8_LEATHER_LEVEL1@1;12;T8_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T8_2H_CLEAVER_HELL@2;melee;sword;8;2;T8_METALBAR_LEVEL2@2;20;T8_LEATHER_LEVEL2@2;12;T8_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T8_2H_CLEAVER_HELL@3;melee;sword;8;3;T8_METALBAR_LEVEL3@3;20;T8_LEATHER_LEVEL3@3;12;T8_ARTEFACT_2H_CLEAVER_HELL;1;;;;;;
T4_2H_DUALSCIMITAR_UNDEAD;melee;sword;4;0;T4_METALBAR;20;T4_LEATHER;12;T4_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T4_2H_DUALSCIMITAR_UNDEAD@1;melee;sword;4;1;T4_METALBAR_LEVEL1@1;20;T4_LEATHER_LEVEL1@1;12;T4_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T4_2H_DUALSCIMITAR_UNDEAD@2;melee;sword;4;2;T4_METALBAR_LEVEL2@2;20;T4_LEATHER_LEVEL2@2;12;T4_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T4_2H_DUALSCIMITAR_UNDEAD@3;melee;sword;4;3;T4_METALBAR_LEVEL3@3;20;T4_LEATHER_LEVEL3@3;12;T4_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T5_2H_DUALSCIMITAR_UNDEAD;melee;sword;5;0;T5_METALBAR;20;T5_LEATHER;12;T5_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T5_2H_DUALSCIMITAR_UNDEAD@1;melee;sword;5;1;T5_METALBAR_LEVEL1@1;20;T5_LEATHER_LEVEL1@1;12;T5_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T5_2H_DUALSCIMITAR_UNDEAD@2;melee;sword;5;2;T5_METALBAR_LEVEL2@2;20;T5_LEATHER_LEVEL2@2;12;T5_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T5_2H_DUALSCIMITAR_UNDEAD@3;melee;sword;5;3;T5_METALBAR_LEVEL3@3;20;T5_LEATHER_LEVEL3@3;12;T5_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T6_2H_DUALSCIMITAR_UNDEAD;melee;sword;6;0;T6_METALBAR;20;T6_LEATHER;12;T6_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T6_2H_DUALSCIMITAR_UNDEAD@1;melee;sword;6;1;T6_METALBAR_LEVEL1@1;20;T6_LEATHER_LEVEL1@1;12;T6_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T6_2H_DUALSCIMITAR_UNDEAD@2;melee;sword;6;2;T6_METALBAR_LEVEL2@2;20;T6_LEATHER_LEVEL2@2;12;T6_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T6_2H_DUALSCIMITAR_UNDEAD@3;melee;sword;6;3;T6_METALBAR_LEVEL3@3;20;T6_LEATHER_LEVEL3@3;12;T6_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T7_2H_DUALSCIMITAR_UNDEAD;melee;sword;7;0;T7_METALBAR;20;T7_LEATHER;12;T7_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T7_2H_DUALSCIMITAR_UNDEAD@1;melee;sword;7;1;T7_METALBAR_LEVEL1@1;20;T7_LEATHER_LEVEL1@1;12;T7_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T7_2H_DUALSCIMITAR_UNDEAD@2;melee;sword;7;2;T7_METALBAR_LEVEL2@2;20;T7_LEATHER_LEVEL2@2;12;T7_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T7_2H_DUALSCIMITAR_UNDEAD@3;melee;sword;7;3;T7_METALBAR_LEVEL3@3;20;T7_LEATHER_LEVEL3@3;12;T7_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T8_2H_DUALSCIMITAR_UNDEAD;melee;sword;8;0;T8_METALBAR;20;T8_LEATHER;12;T8_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T8_2H_DUALSCIMITAR_UNDEAD@1;melee;sword;8;1;T8_METALBAR_LEVEL1@1;20;T8_LEATHER_LEVEL1@1;12;T8_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T8_2H_DUALSCIMITAR_UNDEAD@2;melee;sword;8;2;T8_METALBAR_LEVEL2@2;20;T8_LEATHER_LEVEL2@2;12;T8_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T8_2H_DUALSCIMITAR_UNDEAD@3;melee;sword;8;3;T8_METALBAR_LEVEL3@3;20;T8_LEATHER_LEVEL3@3;12;T8_ARTEFACT_2H_DUALSCIMITAR_UNDEAD;1;;;;;;
T3_2H_QUARTERSTAFF;melee;quarterstaff;3;0;T3_METALBAR;12;T3_LEATHER;20;;;;;;;;
T4_2H_QUARTERSTAFF;melee;quarterstaff;4;0;T4_METALBAR;12;T4_LEATHER;20;;;;;;;;
T4_2H_QUARTERSTAFF@1;melee;quarterstaff;4;1;T4_METALBAR_LEVEL1@1;12;T4_LEATHER_LEVEL1@1;20;;;;;;;;
T4_2H_QUARTERSTAFF@2;melee;quarterstaff;4;2;T4_METALBAR_LEVEL2@2;12;T4_LEATHER_LEVEL2@2;20;;;;;;;;
T4_2H_QUARTERSTAFF@3;melee;quarterstaff;4;3;T4_METALBAR_LEVEL3@3;12;T4_LEATHER_LEVEL3@3;20;;;;;;;;
T5_2H_QUARTERSTAFF;melee;quarterstaff;5;0;T5_METALBAR;12;T5_LEATHER;20;;;;;;;;
T5_2H_QUARTERSTAFF@1;melee;quarterstaff;5;1;T5_METALBAR_LEVEL1@1;12;T5_LEATHER_LEVEL1@1;20;;;;;;;;
T5_2H_QUARTERSTAFF@2;melee;quarterstaff;5;2;T5_METALBAR_LEVEL2@2;12;T5_LEATHER_LEVEL2@2;20;;;;;;;;
T5_2H_QUARTERSTAFF@3;melee;quarterstaff;5;3;T5_METALBAR_LEVEL3@3;12;T5_LEATHER_LEVEL3@3;20;;;;;;;;
T6_2H_QUARTERSTAFF;melee;quarterstaff;6;0;T6_METALBAR;12;T6_LEATHER;20;;;;;;;;
T6_2H_QUARTERSTAFF@1;melee;quarterstaff;6;1;T6_METALBAR_LEVEL1@1;12;T6_LEATHER_LEVEL1@1;20;;;;;;;;
T6_2H_QUARTERSTAFF@2;melee;quarterstaff;6;2;T6_METALBAR_LEVEL2@2;12;T6_LEATHER_LEVEL2@2;20;;;;;;;;
T6_2H_QUARTERSTAFF@3;melee;quarterstaff;6;3;T6_METALBAR_LEVEL3@3;12;T6_LEATHER_LEVEL3@3;20;;;;;;;;
T7_2H_QUARTERSTAFF;melee;quarterstaff;7;0;T7_METALBAR;12;T7_LEATHER;20;;;;;;;;
T7_2H_QUARTERSTAFF@1;melee;quarterstaff;7;1;T7_METALBAR_LEVEL1@1;12;T7_LEATHER_LEVEL1@1;20;;;;;;;;
T7_2H_QUARTERSTAFF@2;melee;quarterstaff;7;2;T7_METALBAR_LEVEL2@2;12;T7_LEATHER_LEVEL2@2;20;;;;;;;;
T7_2H_QUARTERSTAFF@3;melee;quarterstaff;7;3;T7_METALBAR_LEVEL3@3;12;T7_LEATHER_LEVEL3@3;20;;;;;;;;
T8_2H_QUARTERSTAFF;melee;quarterstaff;8;0;T8_METALBAR;12;T8_LEATHER;20;;;;;;;;
T8_2H_QUARTERSTAFF@1;melee;quarterstaff;8;1;T8_METALBAR_LEVEL1@1;12;T8_LEATHER_LEVEL1@1;20;;;;;;;;
T8_2H_QUARTERSTAFF@2;melee;quarterstaff;8;2;T8_METALBAR_LEVEL2@2;12;T8_LEATHER_LEVEL2@2;20;;;;;;;;
T8_2H_QUARTERSTAFF@3;melee;quarterstaff;8;3;T8_METALBAR_LEVEL3@3;12;T8_LEATHER_LEVEL3@3;20;;;;;;;;
T4_2H_IRONCLADEDSTAFF;melee;quarterstaff;4;0;T4_METALBAR;12;T4_LEATHER;20;;;;;;;;
T4_2H_IRONCLADEDSTAFF@1;melee;quarterstaff;4;1;T4_METALBAR_LEVEL1@1;12;T4_LEATHER_LEVEL1@1;20;;;;;;;;
T4_2H_IRONCLADEDSTAFF@2;melee;quarterstaff;4;2;T4_METALBAR_LEVEL2@2;12;T4_LEATHER_LEVEL2@2;20;;;;;;;;
T4_2H_IRONCLADEDSTAFF@3;melee;quarterstaff;4;3;T4_METALBAR_LEVEL3@3;12;T4_LEATHER_LEVEL3@3;20;;;;;;;;
T5_2H_IRONCLADEDSTAFF;melee;quarterstaff;5;0;T5_METALBAR;12;T5_LEATHER;20;;;;;;;;
T5_2H_IRONCLADEDSTAFF@1;melee;quarterstaff;5;1;T5_METALBAR_LEVEL1@1;12;T5_LEATHER_LEVEL1@1;20;;;;;;;;
T5_2H_IRONCLADEDSTAFF@2;melee;quarterstaff;5;2;T5_METALBAR_LEVEL2@2;12;T5_LEATHER_LEVEL2@2;20;;;;;;;;
T5_2H_IRONCLADEDSTAFF@3;melee;quarterstaff;5;3;T5_METALBAR_LEVEL3@3;12;T5_LEATHER_LEVEL3@3;20;;;;;;;;
T6_2H_IRONCLADEDSTAFF;melee;quarterstaff;6;0;T6_METALBAR;12;T6_LEATHER;20;;;;;;;;
T6_2H_IRONCLADEDSTAFF@1;melee;quarterstaff;6;1;T6_METALBAR_LEVEL1@1;12;T6_LEATHER_LEVEL1@1;20;;;;;;;;
T6_2H_IRONCLADEDSTAFF@2;melee;quarterstaff;6;2;T6_METALBAR_LEVEL2@2;12;T6_LEATHER_LEVEL2@2;20;;;;;;;;
T6_2H_IRONCLADEDSTAFF@3;melee;quarterstaff;6;3;T6_METALBAR_LEVEL3@3;12;T6_LEATHER_LEVEL3@3;20;;;;;;;;
T7_2H_IRONCLADEDSTAFF;melee;quarterstaff;7;0;T7_METALBAR;12;T7_LEATHER;20;;;;;;;;
T7_2H_IRONCLADEDSTAFF@1;melee;quarterstaff;7;1;T7_METALBAR_LEVEL1@1;12;T7_LEATHER_LEVEL1@1;20;;;;;;;;
T7_2H_IRONCLADEDSTAFF@2;melee;quarterstaff;7;2;T7_METALBAR_LEVEL2@2;12;T7_LEATHER_LEVEL2@2;20;;;;;;;;
T7_2H_IRONCLADEDSTAFF@3;melee;quarterstaff;7;3;T7_METALBAR_LEVEL3@3;12;T7_LEATHER_LEVEL3@3;20;;;;;;;;
T8_2H_IRONCLADEDSTAFF;melee;quarterstaff;8;0;T8_METALBAR;12;T8_LEATHER;20;;;;;;;;
T8_2H_IRONCLADEDSTAFF@1;melee;quarterstaff;8;1;T8_METALBAR_LEVEL1@1;12;T8_LEATHER_LEVEL1@1;20;;;;;;;;
T8_2H_IRONCLADEDSTAFF@2;melee;quarterstaff;8;2;T8_METALBAR_LEVEL2@2;12;T8_LEATHER_LEVEL2@2;20;;;;;;;;
T8_2H_IRONCLADEDSTAFF@3;melee;quarterstaff;8;3;T8_METALBAR_LEVEL3@3;12;T8_LEATHER_LEVEL3@3;20;;;;;;;;
T4_2H_DOUBLEBLADEDSTAFF;melee;quarterstaff;4;0;T4_METALBAR;12;T4_LEATHER;20;;;;;;;;
T4_2H_DOUBLEBLADEDSTAFF@1;melee;quarterstaff;4;1;T4_METALBAR_LEVEL1@1;12;T4_LEATHER_LEVEL1@1;20;;;;;;;;
T4_2H_DOUBLEBLADEDSTAFF@2;melee;quarterstaff;4;2;T4_METALBAR_LEVEL2@2;12;T4_LEATHER_LEVEL2@2;20;;;;;;;;
T4_2H_DOUBLEBLADEDSTAFF@3;melee;quarterstaff;4;3;T4_METALBAR_LEVEL3@3;12;T4_LEATHER_LEVEL3@3;20;;;;;;;;
T5_2H_DOUBLEBLADEDSTAFF;melee;quarterstaff;5;0;T5_METALBAR;12;T5_LEATHER;20;;;;;;;;
T5_2H_DOUBLEBLADEDSTAFF@1;melee;quarterstaff;5;1;T5_METALBAR_LEVEL1@1;12;T5_LEATHER_LEVEL1@1;20;;;;;;;;
T5_2H_DOUBLEBLADEDSTAFF@2;melee;quarterstaff;5;2;T5_METALBAR_LEVEL2@2;12;T5_LEATHER_LEVEL2@2;20;;;;;;;;
T5_2H_DOUBLEBLADEDSTAFF@3;melee;quarterstaff;5;3;T5_METALBAR_LEVEL3@3;12;T5_LEATHER_LEVEL3@3;20;;;;;;;;
T6_2H_DOUBLEBLADEDSTAFF;melee;quarterstaff;6;0;T6_METALBAR;12;T6_LEATHER;20;;;;;;;;
T6_2H_DOUBLEBLADEDSTAFF@1;melee;quarterstaff;6;1;T6_METALBAR_LEVEL1@1;12;T6_LEATHER_LEVEL1@1;20;;;;;;;;
T6_2H_DOUBLEBLADEDSTAFF@2;melee;quarterstaff;6;2;T6_METALBAR_LEVEL2@2;12;T6_LEATHER_LEVEL2@2;20;;;;;;;;
T6_2H_DOUBLEBLADEDSTAFF@3;melee;quarterstaff;6;3;T6_METALBAR_LEVEL3@3;12;T6_LEATHER_LEVEL3@3;20;;;;;;;;
T7_2H_DOUBLEBLADEDSTAFF;melee;quarterstaff;7;0;T7_METALBAR;12;T7_LEATHER;20;;;;;;;;
T7_2H_DOUBLEBLADEDSTAFF@1;melee;quarterstaff;7;1;T7_METALBAR_LEVEL1@1;12;T7_LEATHER_LEVEL1@1;20;;;;;;;;
T7_2H_DOUBLEBLADEDSTAFF@2;melee;quarterstaff;7;2;T7_METALBAR_LEVEL2@2;12;T7_LEATHER_LEVEL2@2;20;;;;;;;;
T7_2H_DOUBLEBLADEDSTAFF@3;melee;quarterstaff;7;3;T7_METALBAR_LEVEL3@3;12;T7_LEATHER_LEVEL3@3;20;;;;;;;;
T8_2H_DOUBLEBLADEDSTAFF;melee;quarterstaff;8;0;T8_METALBAR;12;T8_LEATHER;20;;;;;;;;
T8_2H_DOUBLEBLADEDSTAFF@1;melee;quarterstaff;8;1;T8_METALBAR_LEVEL1@1;12;T8_LEATHER_LEVEL1@1;20;;;;;;;;
T8_2H_DOUBLEBLADEDSTAFF@2;melee;quarterstaff;8;2;T8_METALBAR_LEVEL2@2;12;T8_LEATHER_LEVEL2@2;20;;;;;;;;
T8_2H_DOUBLEBLADEDSTAFF@3;melee;quarterstaff;8;3;T8_METALBAR_LEVEL3@3;12;T8_LEATHER_LEVEL3@3;20;;;;;;;;
T4_2H_COMBATSTAFF_MORGANA;melee;quarterstaff;4;0;T4_METALBAR;12;T4_LEATHER;20;T4_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T4_2H_COMBATSTAFF_MORGANA@1;melee;quarterstaff;4;1;T4_METALBAR_LEVEL1@1;12;T4_LEATHER_LEVEL1@1;20;T4_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T4_2H_COMBATSTAFF_MORGANA@2;melee;quarterstaff;4;2;T4_METALBAR_LEVEL2@2;12;T4_LEATHER_LEVEL2@2;20;T4_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T4_2H_COMBATSTAFF_MORGANA@3;melee;quarterstaff;4;3;T4_METALBAR_LEVEL3@3;12;T4_LEATHER_LEVEL3@3;20;T4_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T5_2H_COMBATSTAFF_MORGANA;melee;quarterstaff;5;0;T5_METALBAR;12;T5_LEATHER;20;T5_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T5_2H_COMBATSTAFF_MORGANA@1;melee;quarterstaff;5;1;T5_METALBAR_LEVEL1@1;12;T5_LEATHER_LEVEL1@1;20;T5_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T5_2H_COMBATSTAFF_MORGANA@2;melee;quarterstaff;5;2;T5_METALBAR_LEVEL2@2;12;T5_LEATHER_LEVEL2@2;20;T5_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T5_2H_COMBATSTAFF_MORGANA@3;melee;quarterstaff;5;3;T5_METALBAR_LEVEL3@3;12;T5_LEATHER_LEVEL3@3;20;T5_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T6_2H_COMBATSTAFF_MORGANA;melee;quarterstaff;6;0;T6_METALBAR;12;T6_LEATHER;20;T6_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T6_2H_COMBATSTAFF_MORGANA@1;melee;quarterstaff;6;1;T6_METALBAR_LEVEL1@1;12;T6_LEATHER_LEVEL1@1;20;T6_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T6_2H_COMBATSTAFF_MORGANA@2;melee;quarterstaff;6;2;T6_METALBAR_LEVEL2@2;12;T6_LEATHER_LEVEL2@2;20;T6_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T6_2H_COMBATSTAFF_MORGANA@3;melee;quarterstaff;6;3;T6_METALBAR_LEVEL3@3;12;T6_LEATHER_LEVEL3@3;20;T6_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T7_2H_COMBATSTAFF_MORGANA;melee;quarterstaff;7;0;T7_METALBAR;12;T7_LEATHER;20;T7_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T7_2H_COMBATSTAFF_MORGANA@1;melee;quarterstaff;7;1;T7_METALBAR_LEVEL1@1;12;T7_LEATHER_LEVEL1@1;20;T7_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T7_2H_COMBATSTAFF_MORGANA@2;melee;quarterstaff;7;2;T7_METALBAR_LEVEL2@2;12;T7_LEATHER_LEVEL2@2;20;T7_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T7_2H_COMBATSTAFF_MORGANA@3;melee;quarterstaff;7;3;T7_METALBAR_LEVEL3@3;12;T7_LEATHER_LEVEL3@3;20;T7_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T8_2H_COMBATSTAFF_MORGANA;melee;quarterstaff;8;0;T8_METALBAR;12;T8_LEATHER;20;T8_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T8_2H_COMBATSTAFF_MORGANA@1;melee;quarterstaff;8;1;T8_METALBAR_LEVEL1@1;12;T8_LEATHER_LEVEL1@1;20;T8_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
T8_2H_COMBATSTAFF_MORGANA@2;melee;quarterstaff;8;2;T8_METALBAR_LEVEL2@2;12;T8_LEATHER_LEVEL2@2;20;T8_ARTEFACT_2H_COMBATSTAFF_MORGANA;1;;;;;;
